datetime,station_id,PM2.5,PM10,NOx,O3,CO,HR,NO,NO2,TMP,PB,PP,RS,station_name,state_code,municipio_code,altitude,lat,lon,timezone
2021-11-21,425,23.916666666666668,72.04166666666667,0.038675,0.0204583333333333,0.8525,66.75,0.0232499999999999,0.0154208333333333,22.495833333333334,715.0166666666668,0.0,109.95833333333331,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-22,425,9.695652173913045,62.833333333333336,0.0475333333333333,0.0195416666666666,0.6870833333333333,42.54166666666666,0.0308208333333333,0.0167083333333333,19.922083333333333,719.6291666666666,0.0,58.75,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-23,425,20.125,82.83333333333333,0.0706416666666666,0.0199166666666666,0.785,52.29166666666666,0.0531083333333333,0.0175041666666666,18.027916666666663,717.0625,0.0,111.08333333333331,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-24,425,26.95833333333333,90.04166666666667,0.0515583333333333,0.021125,1.07625,65.54166666666667,0.0322708333333333,0.019275,20.81833333333333,712.6083333333332,0.0,94.79166666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-25,425,19.227272727272727,88.58333333333333,0.0708375,0.011,0.8983333333333333,69.66666666666667,0.0545083333333333,0.0163416666666666,19.40041666666667,716.775,0.0062499999999999,49.0,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-26,425,8.91304347826087,42.125,0.0429458333333333,0.01625,0.6029166666666667,55.66666666666666,0.028975,0.0139875,13.949166666666663,720.1958333333333,0.0,64.66666666666667,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-27,425,25.95833333333333,98.91666666666669,0.0555666666666666,0.0092916666666666,0.90125,69.625,0.040475,0.0151333333333333,13.330416666666666,715.7583333333333,0.0,30.75,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-28,425,22.045454545454547,76.08695652173913,0.0650347826086956,0.0138260869565217,0.9617391304347828,56.69565217391305,0.0499304347826087,0.0151217391304347,18.59,717.6130434782608,0.0,102.91304347826087,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-29,425,15.272727272727272,55.583333333333336,0.0450458333333333,0.0189166666666666,0.7266666666666667,57.375,0.0272458333333333,0.0178125,18.32208333333333,718.2833333333333,0.0,109.5,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-30,425,20.75,76.41666666666667,0.06145,0.0159166666666666,0.88625,56.333333333333336,0.0422666666666666,0.0191916666666666,18.695,715.6750000000001,0.0,103.125,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
